"","gene.id","radius","size","observed.tau_b","p.Decay","time"
"3708","GZMH",3,918,0.00142902055996761,0.542,4.55442309379578
"2528","GZMA",2,131,0.0292882789167155,0.669,4.75870704650879
"3709","NKG7",3,292,-0.0187367935785667,0.341,3.88550996780396
"3710","PRF1",3,1095,-0.0261286936557589,0.15,4.63677000999451
"3711","FLOT1",3,157,-0.0604096576137278,0.194,4.89573693275452
"3712","C2",3,557,-0.0404925500422254,0.13,4.72736692428589
"3713","C4A",3,557,-0.0422001515303524,0.116,5.15845799446106
"3714","C4B",3,557,-0.0434038706121469,0.115,5.18783783912659
"3715","POMT2",3,131,-0.012794148663593,0.441,4.79954719543457
"3716","TXNRD3",3,269,-0.0212631754078465,0.334,4.56326699256897
"2529","SEPHS2",2,25,-0.151406659722045,0.206,5.05554509162903
"2530","SEPHS1",2,38,-0.186902594749487,0.102,4.50781106948853
"3717","AKR1B1",3,961,-0.0193132472337744,0.238,4.14016604423523
"3718","TXN2",3,268,-0.0830291122230603,0.055,4.28544783592224
"2531","SCLY",2,78,-0.126465530004205,0.089,4.00292015075684
"3719","KYAT3",3,364,-0.0334821783150759,0.208,5.04919195175171
"3720","KYAT1",3,364,-0.0433812571212723,0.136,5.08477020263672
"2532","TSR3",2,21,0,0.521,3.77899789810181
"2533","PATL1",2,113,0.101494610007499,0.906,4.50780606269836
"2534","LUC7L2",2,117,0.0774572415558205,0.805,4.62118792533875
"452","TXNL4B",4,2703,0.0229292957046123,0.927,3.91285085678101
"2535","PRPF39",2,123,0.106888361518079,0.938,4.59234595298767
"3721","CCDC94",3,946,0.0117083544871699,0.674,4.14354991912842
"2536","PRPF4B",2,45,-0.182070531949089,0.097,4.32363295555115
"2537","TRAP1",2,100,-0.117768014748813,0.091,4.65306186676025
"3722","PPID",3,1345,-0.031769576632296,0.078,4.09547996520996
"3723","CDC42EP2",3,497,-0.0563062990556744,0.075,4.364825963974
"3724","PABPC4L",3,276,-0.00390386089246762,0.455,4.22103786468506
"3725","PABPC5",3,276,-0.00319406800292805,0.445,3.75726795196533
"3726","MKRN2",3,517,0.0383709728374875,0.844,4.35953283309937
"3727","PAN3",3,801,0.0103405408912912,0.662,3.97793889045715
"3728","PABPC1L",3,717,0.000792083846756263,0.491,4.40904402732849
"3729","ZCCHC3",3,73,-0.0972913641974066,0.145,4.76447200775146
"3730","TNFAIP8L1",3,301,-0.0482559419473313,0.153,4.40624499320984
"3731","TNFAIP8",3,131,-0.0862713631027298,0.136,4.6431770324707
"2538","GLRX5",2,16,-0.394676108688163,0.041,3.80879497528076
"3732","PUS7",3,868,-0.0215125778716342,0.236,4.56851506233215
"3733","ELAC1",3,465,-0.0550197858842216,0.075,4.39902591705322
"3734","DDX50",3,993,-0.0142183748057059,0.302,4.18823003768921
"3735","PUS7L",3,853,-0.0277072450994358,0.16,4.58139395713806
"3736","DDX59",3,993,-0.0152044991773756,0.28,4.6501989364624
"3737","TDRD12",3,1527,-0.0190554086847412,0.191,3.58083009719849
"3738","DLG5",3,739,-0.0179048570625793,0.289,4.49388885498047
"2539","OTULIN",2,3,0,0.677,4.62111282348633
"2540","STAMBPL1",2,133,-0.0390179579672251,0.345,4.64619088172913
"3739","NDUFA5",3,761,-0.0441286806798657,0.07,4.5424599647522
"3740","NDUFC2",3,763,-0.048705591780766,0.051,4.13717007637024
"3741","ATAD3A",3,527,-0.00896164953595641,0.377,4.39861392974854
"2541","ACVR2B",2,55,-0.100819335776553,0.214,4.61375498771667
"3742","EXOC6B",3,144,-0.0107137391088871,0.486,4.30589890480042
"2542","SYNCRIP",2,82,-0.12532462373777,0.104,4.49935102462769
"2543","CHCHD6",2,39,-0.18790040346511,0.1,4.30789804458618
"3743","RFK",3,929,-0.0304195737633536,0.124,4.15419292449951
"453","MVD",4,1732,-0.02383098643007,0.106,4.13734197616577
"2544","MVK",2,33,-0.220192753025272,0.073,4.1153039932251
"3744","CIRBP",3,918,0.0117944941688926,0.656,4.44740200042725
"3745","ATXN2",3,477,-0.0375280219038005,0.153,3.21811008453369
"454","FAH",4,2924,-0.00570553958527562,0.362,4.49337792396545
"3746","UGT2B11",3,507,-0.124739107074289,0.000999000999000999,5.21269202232361
"3747","CES3",3,718,-0.0119920933437214,0.362,5.12693881988525
"3748","UGT2B4",3,507,-0.128046010430829,0.000999000999000999,4.74472713470459
"3749","UGT2B15",3,507,-0.123096466952537,0.000999000999000999,5.23130011558533
"3750","UGT2B17",3,507,-0.131234455512255,0.000999000999000999,5.27035903930664
"2545","GRK4",2,128,-0.0762598479853079,0.15,4.21249413490295
"2546","GRK6",2,106,-0.077557606675714,0.167,4.62310099601746
"2547","CCL3L3",2,127,-0.040116363795754,0.286,4.73658514022827
"2548","CCL2",2,125,-0.103559140478084,0.075,4.24075698852539
"2549","CCL3",2,146,-0.073910273179701,0.13,4.74846911430359
"2550","CCL4",2,146,-0.0649446711634666,0.172,4.79596090316772
"2551","CCL8",2,72,-0.093432901520367,0.168,4.74063181877136
"2552","CCL13",2,72,-0.0974087696701698,0.154,5.13766503334045
"2553","CCL18",2,72,-0.093432901520367,0.17,5.16825485229492
"2554","CCL22",2,73,-0.125240680347861,0.092,4.70127606391907
"2555","CXCL14",2,72,-0.101384637819973,0.146,5.16301894187927
"16","MAFB",1,0,NA,1,4.74953413009644
"455","HARS2",4,1055,0.0134556979414915,0.69,4.23331689834595
"2556","HARS",2,17,-0.190260597661798,0.203,4.46591305732727
"3751","EIF2AK4",3,1260,0.00465016739915755,0.574,3.84575700759888
"2557","LRRC47",2,23,-0.116411621952358,0.291,3.87114191055298
"2558","CYTH4",2,125,0.0344378951636619,0.663,4.64770102500916
"2559","ARHGEF5",2,143,0.109934135592336,0.957,4.14516997337341
"2560","ARHGEF1",2,181,0.0969448233985376,0.953,4.61784100532532
"3752","CYTH2",3,1401,0.0216482556058657,0.834,4.71841096878052
"2561","CYTH1",2,126,0.0592492571246599,0.783,4.21502804756165
"3753","OPN3",3,692,-0.0342764314389715,0.139,4.40910005569458
"3754","KCNJ3",3,1183,-0.0376506846839114,0.046,4.53685808181763
"3755","KCNJ5",3,1183,-0.0383469291287022,0.043,4.11257195472717
"2562","OPN1SW",2,101,-0.112575607156847,0.103,4.40436887741089
"3756","SLC9A3R1",3,1724,-0.018965259921988,0.175,4.80048584938049
"3757","HSD17B7",3,438,-0.133622345169916,0.000999000999000999,3.93667101860046
"3758","TM7SF2",3,325,-0.0810202864591346,0.03,4.34796500205994
"17","USP49",1,0,NA,1,4.23318791389465
"3759","ATP23",3,1317,0.0398926201230482,0.964,4.50640988349915
"53","GBGT1",5,1139,-0.0434026626907658,0.041,4.87486100196838
"3760","TLR8",3,1080,0.0293638342001975,0.868,4.11168003082275
"3761","LRRC40",3,28,-0.107544759064488,0.274,4.70317411422729
"3762","FOXP4",3,389,0.0069330869444514,0.553,4.25283908843994
"3763","ZC3H18",3,975,-0.0212986979755912,0.201,4.12771797180176
"3764","SAFB",3,983,-0.0144157330487575,0.26,4.58346009254456
"456","TPBG",4,2212,0.0172604613663815,0.819,3.7856981754303
"2563","SGPP2",2,39,-0.0733450508662618,0.292,4.45037508010864
"3765","SGMS2",3,414,0.00744324745919851,0.537,4.38237404823303
"3766","GALC",3,439,-0.0387139210398761,0.162,3.93794417381287
"3767","CERK",3,380,-0.0294487021335338,0.223,5.12737703323364
"3768","DEGS1",3,414,0.00767463306885905,0.558,4.44302010536194
"2564","CAP2",2,41,-0.154604136504785,0.17,4.0501389503479
"3769","SSH3",3,452,0.0102836904178164,0.593,4.40591788291931
"3770","SSH2",3,452,-0.0250796123454909,0.245,3.96164798736572
"3771","CYP1B1",3,454,-0.0760243399324196,0.022,5.11962509155273
"3772","AKR1C1",3,349,-0.10172490928326,0.005,5.07146286964417
"457","DIO1",4,1233,-0.0806929954113532,0.000999000999000999,4.40858483314514
"458","DIO2",4,1233,-0.0851242735556575,0.000999000999000999,4.80722808837891
"3773","CYP2S1",3,416,-0.0959395350162501,0.008,5.09356498718262
"3774","HSD11B1",3,456,-0.0896191628456903,0.006,5.1356520652771
"3775","HSD17B1",3,359,-0.104312060672085,0.007,4.59433794021606
"3776","HSD17B2",3,360,-0.116436656761432,0.002,5.02139806747437
"3777","HSD17B12",3,852,-0.0773656719583912,0.006,4.56663584709167
"3778","CYP26B1",3,353,-0.113199762616795,0.004,4.60886216163635
"459","BLVRA",4,1971,-0.0380976253335679,0.021,4.96469378471375
"3779","BLVRB",3,341,-0.106518815512992,0.004,4.31447792053223
"3780","SRD5A1",3,316,-0.0912840011948493,0.027,4.5356719493866
"3781","AKR1D1",3,320,-0.0969670672446062,0.015,4.97524094581604
"3782","UGDH",3,557,-0.079068415711166,0.013,4.41747403144836
"3783","HSD17B8",3,414,-0.0470432992921819,0.106,4.69414687156677
"460","UXS1",4,1829,-0.0419574214201152,0.011,4.9278199672699
"3784","AKR1C3",3,402,-0.106102283981443,0.004,5.04937195777893
"3785","CBR3",3,492,-0.0954829527015695,0.003,3.97713279724121
"3786","PINX1",3,1437,-0.0238351560447182,0.149,4.73707008361816
"3787","TBXAS1",3,455,-0.0423220343790252,0.123,4.48589706420898
"3788","PTGES",3,462,-0.0426391234265788,0.125,3.98018884658813
"2565","NDUFA11",2,200,-0.0136924438551187,0.394,4.72197318077087
"2566","DXO",2,137,0.0635661259788376,0.797,4.07267808914185
"3789","MAP4K3",3,755,0.045677820502194,0.942,4.40080714225769
"2567","PELO",2,30,-0.281912306294113,0.035,4.49852395057678
"3790","ANP32B",3,230,-0.000873963467354731,0.488,3.71931600570679
"3791","AHCY",3,720,0.0259967234514834,0.797,4.53147006034851
"3792","AHCYL2",3,542,0.0239994241066283,0.745,4.47557592391968
"3793","MAT1A",3,1181,-0.00080323430970579,0.49,4.23669385910034
"2568","MAT2A",2,133,-0.00850643145688104,0.436,4.76029920578003
"2569","MTR",2,78,0.0268238434356718,0.597,4.07016110420227
"2570","SREK1",2,23,0.144232436127838,0.793,4.42480087280273
"2571","NEPRO",2,40,-0.271075231949579,0.011,4.38418292999268
"2572","C18orf21",2,36,-0.289885517826224,0.009,3.82899188995361
"3794","METTL1",3,680,-0.0627180963608998,0.023,4.47481608390808
"3795","MTFMT",3,845,0.00183639324309837,0.515,4.11193299293518
"2573","ALDH1L2",2,40,-0.106787212586198,0.276,4.39897608757019
"2574","MTHFR",2,34,0.0808452083454443,0.688,5.08841705322266
"3796","GLRX3",3,154,-0.141292073875413,0.018,3.73107314109802
"2575","MMACHC",2,16,-0.0730881682755858,0.4,4.76105999946594
"3797","MMADHC",3,476,0.00406849164142799,0.528,4.47202777862549
"461","FMO1",4,847,-0.0947885181349701,0.000999000999000999,4.16615200042725
"462","FMO3",4,847,-0.0949178950823956,0.001,4.6064920425415
"463","FMO4",4,847,-0.0939624960860223,0.000999000999000999,4.62929487228394
"464","FMO5",4,847,-0.0948780867908801,0.000999000999000999,4.14886116981506
"3798","RBM4B",3,278,-0.0168549192227119,0.377,4.1119110584259
"2576","ERLIN1",2,155,0.0198843624908798,0.601,4.32039499282837
"2577","GOPC",2,69,0.0115414668086635,0.581,4.60162782669067
"3799","SEPT1",3,711,-0.0188829993487357,0.281,4.51307916641235
"2578","SEPT6",2,18,-0.0460658327352318,0.42,3.92788100242615
"2579","CDC42EP4",2,18,-0.133387788444174,0.273,5.23667192459106
"3800","SEPT11",3,1121,-0.0297407828091656,0.116,4.65597796440125
"3801","SEPT3",3,426,-0.00932069432182524,0.399,3.96415209770203
"3802","STMN2",3,403,-0.0763478167007785,0.024,4.3114070892334
"3803","S100A6",3,339,0.0356910002977804,0.767,3.7812659740448
"3804","BAG2",3,1186,0.0519682451374256,0.987,4.59991598129272
"3805","INHA",3,211,-0.057439544125193,0.15,3.73226690292358
"3806","CHST8",3,146,-0.0506236366225775,0.215,4.03076314926147
"2580","DNAJC5",2,48,-0.0434589843175782,0.367,4.66476893424988
"465","GLA",4,1841,-0.0164738055323692,0.208,4.65949416160583
"466","ARSA",4,868,-0.0819361094257071,0.001,4.72484302520752
"3807","NSDHL",3,232,-0.127765148695184,0.012,4.27220916748047
"3808","CLPP",3,22,-0.0832250378576479,0.336,4.21128797531128
"3809","CFDP1",3,527,-0.00730618890174715,0.428,4.35207104682922
"2581","SAFB2",2,12,0.165144564768954,0.773,3.9070360660553
"467","IDS",4,787,-0.0213914609057211,0.23,5.30047702789307
"3810","ZNHIT1",3,510,-0.00509824248700135,0.449,4.38465213775635
"2582","PHLDA3",2,84,-0.0582008545367126,0.271,4.23952698707581
"3811","BRD2",3,479,-0.0229213683821315,0.271,4.29786896705627
"2583","BRD3",2,21,-0.308606699924184,0.053,4.36344003677368
"3812","SOAT1",3,230,-0.105238985983662,0.026,3.75368714332581
"3813","USP33",3,948,-0.0410039751083501,0.057,4.53283381462097
"2584","ATRN",2,83,-0.105536224551823,0.13,4.07374501228333
"2585","AFMID",2,52,-0.0966052751433397,0.199,4.50165700912476
"3814","MDH1",3,1075,-0.00864640737310985,0.371,4.63903498649597
"3815","MS4A6A",3,285,-0.0487830127489986,0.171,4.52998399734497
"3816","NIPA1",3,513,-0.0572231975984386,0.062,4.37562799453735
"3817","MNS1",3,513,-0.088782658092123,0.01,4.42805409431458
"3818","NIPA2",3,513,-0.0563561794530077,0.053,3.96974802017212
"3819","BPI",3,90,-0.143357595149566,0.057,4.71457386016846
"2586","TES",2,30,0.00532737001650427,0.541,3.92290687561035
"2587","POLM",2,26,-0.288230676849157,0.046,4.43495488166809
"2588","TDP1",2,40,-0.18071682129972,0.106,4.45078015327454
"468","MICAL1",4,1351,0.0291654618371306,0.908,4.15827083587646
"3820","ESRRA",3,1311,-0.00755053947306924,0.364,4.64392495155334
"2589","PPRC1",2,109,-0.0445208314004535,0.286,4.67489218711853
"3821","GABPA",3,855,-0.0175022689435957,0.3,4.09549188613892
"3822","NRF1",3,1119,-0.0135963461518361,0.294,4.67078804969788
"2590","TFAM",2,65,-0.0589552804639038,0.3,4.03162980079651
"2591","URI1",2,108,-0.117459095736995,0.078,4.67817783355713
"3823","NR1D1",3,1527,0.0196946718508369,0.823,4.63220810890198
"2592","CARD10",2,108,-0.0759032150552611,0.195,4.22633218765259
"2593","TIMP2",2,11,-0.152894157431288,0.31,5.07608199119568
"2594","MSI2",2,9,-0.353553390593274,0.223,4.33182001113892
"2595","MSI1",2,8,-0.5,0.136,3.81310415267944
"2596","WDR33",2,80,-0.0660475713832636,0.287,4.59805798530579
"2597","PAPOLG",2,44,-0.104121280080647,0.261,4.40324187278748
"3824","TSEN2",3,468,0.0145492138983567,0.63,3.79796981811523
"3825","SLC12A2",3,1087,-0.0259472324980473,0.152,4.63633918762207
"2598","MGAT1",2,6,-0.365148371670111,0.29,4.03946018218994
"2599","DDX6",2,109,0.0256786517644721,0.602,4.59330010414124
"3826","DNAJB6",3,1227,0.0434855308532603,0.973,4.55972599983215
"3827","DNAJB5",3,152,-0.0296069344155481,0.349,4.4296338558197
"3828","PPIL6",3,949,-0.0312622669766892,0.123,4.45475697517395
"3829","DNAJB9",3,95,-0.0591713493656854,0.267,4.78033399581909
"3830","DNAJB12",3,396,0.0166061285816459,0.654,3.85834312438965
"3831","DNAJC22",3,95,-0.0118342698731371,0.458,4.75762987136841
"3832","DNAJB14",3,396,0.0190238791031116,0.681,3.85360097885132
"2600","IL18R1",2,147,-0.0846855553604099,0.145,4.60728216171265
"2601","ZC3H4",2,25,-0.017025130615175,0.476,4.43764400482178
"2602","CAMKMT",2,32,-0.0371410380345223,0.4,4.07410597801208
"2603","TOR1B",2,25,0.0340502612303499,0.583,4.53346085548401
"2604","THEMIS",2,62,0.0461834415862386,0.661,4.60608816146851
"2605","TESPA1",2,62,0.1301533353794,0.875,4.18819093704224
"2606","RBM10",2,40,-0.166271721403831,0.152,4.37025094032288
"3833","TOPORS",3,720,-0.0454113512216608,0.066,3.98545479774475
"3834","C11orf84",3,13,0.0543928293220421,0.611,4.2800190448761
"469","YRDC",4,257,0.00632453002226727,0.549,4.34959387779236
"3835","CGGBP1",3,527,0.00891095064074772,0.588,3.88971090316772
"3836","RALB",3,1419,-0.00296158328120662,0.444,4.67398595809937
"3837","GATAD1",3,565,-0.0101413222314438,0.369,4.49059104919434
"2607","KDM5A",2,65,0.0117201807734624,0.512,4.08412599563599
"3838","RAB11FIP5",3,146,-0.192296085022169,0.001,4.93292498588562
"2608","EHD4",2,13,-0.289682729751161,0.142,3.90308809280396
"2609","RBSN",2,36,-0.124129161526944,0.218,4.55961298942566
"3839","RAB11FIP1",3,151,-0.152544849355372,0.006,4.99972200393677
"3840","MICALL1",3,45,-0.138749187018864,0.139,4.13382005691528
"3841","NDUFS1",3,968,-0.0531240364040788,0.029,4.64706683158875
"3842","SLC25A3",3,1222,-0.0412714546804311,0.045,4.68247294425964
"3843","MSL1",3,163,-0.0732983562395838,0.141,4.48856019973755
"3844","MSL2",3,163,-0.137504936110662,0.018,4.94622206687927
"2610","ASAP2",2,103,-0.0245905769749983,0.407,4.63957405090332
"3845","SERP1",3,358,-0.0583511828825823,0.086,4.62291288375854
"3846","SERP2",3,227,0,0.507,4.81888389587402
"3847","SEC62",3,389,-0.100762846965472,0.01,5.10954689979553
"2611","TRIM13",2,136,0.119471252332712,0.992,4.22746300697327
"2612","MARCH6",2,143,0.116596810476721,0.992,4.6671130657196
"3848","EGLN2",3,1172,-0.043160952269516,0.031,4.53735709190369
"3849","SEL1L3",3,248,-0.0929146968257008,0.035,4.48484492301941
"3850","FAM8A1",3,210,-0.0963921687682336,0.032,4.86781311035156
"3851","EGLN1",3,1174,-0.0589737696607144,0.007,4.6138288974762
"3852","LRP2BP",3,248,-0.0593596345765763,0.124,4.47876596450806
"2613","RNF103",2,136,0.119471252332712,0.993,4.65347814559937
"3853","KIAA0141",3,248,-0.0582654477641048,0.126,4.90581107139587
"3854","AKR1B15",3,704,0.0320970753959393,0.85,3.95907592773438
"3855","SP110",3,620,-0.0267841717201637,0.19,4.46520709991455
"470","ACOT7",4,1249,-0.0505622754721811,0.025,4.76905107498169
"3856","ACOT4",3,239,-0.0571607447990671,0.137,4.61974787712097
"3857","FBP1",3,476,-0.0342007337578992,0.167,5.15059995651245
"2614","PFKP",2,72,-0.0839181358296689,0.205,4.67928099632263
"3858","SCD",3,464,-0.0953613065711914,0.007,4.70799708366394
"3859","ACOT1",3,239,-0.0632450817804804,0.126,5.04306697845459
"2615","SCD5",2,26,-0.319308693834105,0.029,4.6145761013031
"3860","TECR",3,1164,-0.0582144296847186,0.013,4.20474195480347
"471","ISCA1",4,515,0.0251323281462356,0.773,4.36967706680298
"3861","DNTTIP2",3,507,-0.0960690416421178,0.004,4.46541309356689
"3862","CMSS1",3,511,-0.0716001805718568,0.026,3.96090197563171
"54","ZDHHC2",5,1322,-0.00608521808510168,0.399,4.86123085021973
"3863","SFTPA2",3,580,-0.0517035024642126,0.059,4.07506084442139
"2616","CSNK1G3",2,136,-0.14786951454178,0.017,4.75367093086243
"3864","KIAA0930",3,490,0.00340745735693145,0.539,4.34279918670654
"3865","CBY1",3,1580,0.0363692248181743,0.968,4.17420792579651
"3866","CDCA7",3,1480,0.00121743799061045,0.52,4.60701584815979
"2617","SMIM19",2,39,-0.039445228027359,0.403,4.59512901306152
"3867","S100A16",3,514,0.00341242404069696,0.533,3.96293210983276
"3868","NAGLU",3,219,0.00402431435668154,0.53,4.87584900856018
"3869","PIGG",3,210,-0.0296311865003547,0.29,4.86550903320312
"2618","ALKBH3",2,7,-0.251976315339485,0.333,4.46968007087708
"2619","ASCC1",2,7,-0.251976315339485,0.329,4.91121387481689
"2620","ASCC2",2,6,-0.730296743340221,0.075,4.79259300231934
"3870","UQCRC1",3,1003,-0.0320649122294701,0.094,4.21347904205322
"3871","UQCRC2",3,1007,-0.0456429849757179,0.039,4.6318519115448
"3872","YTHDC2",3,887,0.0241002530062222,0.81,4.45636296272278
"3873","YTHDC1",3,505,0.0667004757486551,0.966,3.87566184997559
"3874","SEPT9",3,605,-0.00102991605042295,0.476,4.45785593986511
"3875","FBLIM1",3,420,-0.0273925030400173,0.233,3.84556913375854
"3876","FEM1B",3,387,0.0777113419672462,0.972,4.24006414413452
"3877","BTBD2",3,566,0.0489590625080362,0.945,4.36667704582214
"2621","PGRMC1",2,17,0.0857492925712544,0.652,4.56325793266296
"2622","DRG2",2,8,-0.341565025531987,0.196,4.72674894332886
"2623","IDH3A",2,98,-0.0722634925402407,0.19,3.40318393707275
"472","RWDD1",4,1321,-0.0336864770318016,0.052,4.77916979789734
"3878","KLHL18",3,532,0.0475286952476802,0.909,4.33550715446472
"3879","KLHL24",3,532,0.0548408022088617,0.955,3.90153789520264
"3880","IMPACT",3,532,0.0520005623148491,0.945,4.39615106582642
"3881","KLHL15",3,532,0.0440237183571964,0.914,3.94411420822144
"3882","LRRC14",3,532,0.0640262588873708,0.977,4.32396292686462
"3883","C19orf70",3,242,-0.0604952901500945,0.128,4.92394804954529
"3884","SMIM20",3,475,0.0185374307599594,0.675,3.80363392829895
"2624","SPTLC1",2,38,-0.103432094623469,0.225,5.07878088951111
"473","BCAT2",4,2488,-0.00993509553172174,0.25,4.45624494552612
"474","MTCH1",4,1373,-0.0297201075491015,0.089,4.43416905403137
"475","ACOT8",4,1263,-0.0181955379463423,0.222,4.76486396789551
"476","AMACR",4,511,-0.0316298243518719,0.18,4.55463814735413
"3885","PHYH",3,38,-0.257837827722249,0.032,4.88001585006714
"477","ELOVL1",4,1756,-0.0259030374631114,0.098,4.92866706848145
"3886","ELOVL6",3,364,-0.0443597782935719,0.152,4.39539194107056
"3887","ACOX2",3,327,-0.0220693353275503,0.317,4.61785888671875
"2625","CSF3R",2,49,0.0420896893563421,0.609,4.54863286018372
"2626","IFNGR2",2,78,-0.0207218523843133,0.411,4.74021506309509
"2627","IL10RA",2,62,-0.0190134220065254,0.417,4.2002420425415
"2628","IL15RA",2,50,0.0448979591836735,0.616,4.50012493133545
"2629","IL20RB",2,49,0.0505076272276105,0.626,4.55194592475891
"2630","OSMR",2,49,0.0505076272276105,0.627,4.07973194122314
"3888","LIPT1",3,422,0.0241615439572562,0.752,5.05964303016663
"2631","OXSM",2,81,-0.0895806416477617,0.182,4.04974317550659
"2632","IFT43",2,37,0.046096984169177,0.607,4.39695906639099
"2633","TTC30B",2,37,0.0380509717073881,0.597,4.41878485679626
